"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","time_elapsed","internal_node_id","subject_id","condition_num","rt","stimulus","response","question_order","slider_start","practiceTrial","practiceTrialNum","correct","image_path","concept","repetition","map_id","map_num","scale_name","orientation_code","mapping_code","rotation_code","ishihara_plate","correct_response"
"true","false","[]","[]","[]","preload","0","13716","0.0-0.0","4bangbs55f","61","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","1","20274","0.0-1.0","4bangbs55f","61","6555","Welcome to our experiment!<p>At the bottom of this screen, you will see a button that says ""Begin Experiment"".<br>Please only click that button when you are ready to complete the 30 minute experiment in one sitting.</p><p> Once you click that button, it will not be possible to restart the experiment.","0","","","","","","","","","","","","","","","",""
"true","","","","","fullscreen","2","23176","0.0-2.0","4bangbs55f","61","1897","","","","","","","","","","","","","","","","","",""
"","","","","","survey-multi-select","3","78093","0.0-3.0","4bangbs55f","61","54912","","{""Consent"":[""<strong>I consent</strong>""]}","[0]","","","","","","","","","","","","","","",""
"","","","","","html-button-response","4","80619","0.0-4.0","4bangbs55f","61","2524","Welcome! <p> This experiment involves two parts: demographic information, followed by the experimental task.<p> It will take about 30 minutes to complete both parts.","0","","","","","","","","","","","","","","","",""
"","","","","","survey-text","5","98293","0.0-5.0","4bangbs55f","61","17656","","{""Age"":""19"",""Gender"":""female"",""Race/ethnicity"":""asian"",""Languages"":""english, hindi""}","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","6","156890","0.0-6.0","4bangbs55f","61","58594","<div style='text-align:left; font-size:20px; line-height:25px; width: 1000px;'>
                                During this experiment you will be asked to rate how much you associate maps with                    different concepts.<br> Below, you can see some examples of the maps you will be asked to rate. Above the maps
                    is the list of concepts.<br>You will be asked                    to rate how much you associate each map with each concept on a scale from 'not at all' to 'very much' like the
                    one below. <br><br>
                    Now, please look at the list of concepts and maps. For each concept, think about the map you associate 'very
                    much' with the concept.<br>                     When you see that map during the experiment, please rate it near the 'very much' endpoint of the
                    scale.<br>Now, please think about which map you associate 'not at all'                     with each concept. When you see that map during the experiment, please rate it near the 'not at all' endpoint
                    of the scale.<br>
                    Please use the full range of the scale. That is, if a map is somewhat associated with the concept, you would
                    click partway between the middle point and right side of the scale.                    You will be asked to rate each map for a given concept before moving on to the next concept.<br>Press the
                    'Continue' button for instructions on how to use the slider.                    <br>
                </div>

                <div style=""width: 500px; margin: 0 auto;"">
                    <!-- Centered text paragraphs -->
                    <div style=""text-align: center; width: 500px;"">
                        <p style=""font-size:25px; line-height:15px;"">
                            fearful&nbsp;&nbsp;&nbsp;&nbsp;
                            angry&nbsp;&nbsp;&nbsp;&nbsp;
                            sad&nbsp;&nbsp;&nbsp;&nbsp;
                            happy&nbsp;&nbsp;&nbsp;&nbsp;
                            disgust
                        </p>
                        <!-- <p style=""font-size:20px; line-height:15px;"">angry</p>
                        <p style=""font-size:20px;line-height:15px;"">sad</p>
                        <p style=""font-size:20px;line-height:15px;"">happy</p>
                        <p style=""font-size:20px;line-height:15px;"">disgust</p> -->
                    </div>
            

                    <!-- Grid section -->
                   <div style=""display: flex; justify-content: center; padding-top: 15px;"">
                    <div style=""display: grid; grid-template-columns: repeat(10, 55px); grid-gap: 5px; width: auto;"">
                        <img src=""images/map10_OrRd_scaleDef_orientMir_180.png"" alt=""map"" style=""width: 100%;""><img src=""images/map10_Reds_scaleRev_orientDef_090.png"" alt=""map"" style=""width: 100%;""><img src=""images/map26_bwr_scaleDef_orientMir_180.png"" alt=""map"" style=""width: 100%;""><img src=""images/map23_PuOr_scaleDef_orientDef_000.png"" alt=""map"" style=""width: 100%;""><img src=""images/map26_RdYlGn_scaleRev_orientDef_090.png"" alt=""map"" style=""width: 100%;""><img src=""images/map02_viridis_scaleDef_orientMir_000.png"" alt=""map"" style=""width: 100%;""><img src=""images/map12_GnBu_scaleDef_orientMir_180.png"" alt=""map"" style=""width: 100%;""><img src=""images/map15_YlGn_scaleDef_orientDef_000.png"" alt=""map"" style=""width: 100%;""><img src=""images/map12_BuPu_scaleRev_orientMir_090.png"" alt=""map"" style=""width: 100%;""><img src=""images/map27_managua_scaleRev_orientMir_090.png"" alt=""map"" style=""width: 100%;""><img src=""images/map02_plasma_scaleRev_orientMir_270.png"" alt=""map"" style=""width: 100%;""><img src=""images/map13_PuBuGn_scaleDef_orientMir_000.png"" alt=""map"" style=""width: 100%;""><img src=""images/map26_Spectral_scaleDef_orientDef_180.png"" alt=""map"" style=""width: 100%;""><img src=""images/map23_RdBu_scaleRev_orientMir_090.png"" alt=""map"" style=""width: 100%;""><img src=""images/map07_Oranges_scaleDef_orientMir_180.png"" alt=""map"" style=""width: 100%;""><img src=""images/map05_inferno_scaleDef_orientDef_000.png"" alt=""map"" style=""width: 100%;""><img src=""images/map02_turbo_scaleDef_orientDef_180.png"" alt=""map"" style=""width: 100%;""><img src=""images/map27_vanimo_scaleRev_orientMir_270.png"" alt=""map"" style=""width: 100%;""><img src=""images/map15_BrBG_scaleRev_orientMir_270.png"" alt=""map"" style=""width: 100%;""><img src=""images/map15_PRGn_scaleDef_orientMir_000.png"" alt=""map"" style=""width: 100%;""><img src=""images/map27_berlin_scaleRev_orientDef_270.png"" alt=""map"" style=""width: 100%;""><img src=""images/map12_PuRd_scaleDef_orientDef_000.png"" alt=""map"" style=""width: 100%;""><img src=""images/map07_Purples_scaleRev_orientDef_090.png"" alt=""map"" style=""width: 100%;""><img src=""images/map07_Greens_scaleRev_orientMir_090.png"" alt=""map"" style=""width: 100%;""><img src=""images/map05_magma_scaleRev_orientDef_270.png"" alt=""map"" style=""width: 100%;""><img src=""images/map15_PiYG_scaleRev_orientDef_270.png"" alt=""map"" style=""width: 100%;""><img src=""images/map13_BuGn_scaleRev_orientMir_270.png"" alt=""map"" style=""width: 100%;""><img src=""images/map27_seismic_scaleDef_orientDef_000.png"" alt=""map"" style=""width: 100%;""><img src=""images/map05_Greys_scaleDef_orientMir_180.png"" alt=""map"" style=""width: 100%;""><img src=""images/map26_coolwarm_scaleDef_orientMir_000.png"" alt=""map"" style=""width: 100%;""><img src=""images/map02_gist_earth_scaleRev_orientDef_090.png"" alt=""map"" style=""width: 100%;""><img src=""images/map10_YlOrBr_scaleRev_orientDef_270.png"" alt=""map"" style=""width: 100%;""><img src=""images/map07_Blues_scaleDef_orientDef_180.png"" alt=""map"" style=""width: 100%;""><img src=""images/map23_RdYlBu_scaleDef_orientMir_180.png"" alt=""map"" style=""width: 100%;""><img src=""images/map10_YlOrRd_scaleRev_orientMir_090.png"" alt=""map"" style=""width: 100%;""><img src=""images/map13_PuBu_scaleRev_orientDef_090.png"" alt=""map"" style=""width: 100%;""><img src=""images/map13_YlGnBu_scaleRev_orientDef_270.png"" alt=""map"" style=""width: 100%;""><img src=""images/map05_cividis_scaleDef_orientMir_000.png"" alt=""map"" style=""width: 100%;""><img src=""images/map12_RdPu_scaleRev_orientDef_270.png"" alt=""map"" style=""width: 100%;""><img src=""images/map23_RdGy_scaleDef_orientDef_180.png"" alt=""map"" style=""width: 100%;"">
                    </div>
                </div>

                    <!-- Clear floats -->
                    <div style=""clear: both;""></div>
                </div>
                            ","2","","0","true","","","","","","","","","","","","",""
"","","","","","html-button-response","7","158956","0.0-7.0","4bangbs55f","61","2065","<div style=""width:800px;""><p style=""text-align:left"">To move the slider, click and drag your cursor to the location of the scale where you would like to make your rating and then let go. When you let go of the slider, your response will be recorded and the next trial will begin. <br>
                    We are interested in your initial impressions of each map for the given concept, so please go with your first intuition. <br>
                    Before you begin the experiment, there will be four training trials for you to practice using the scale. <br>
                     When you are ready to start the training trials, please click ""Continue"".</p><br></div>","0","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","8","166283","0.0-8.0-0.0","4bangbs55f","61","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> right endpoint of the scale</p>

                                    </div>
                                </div>","188","","0","true","0","true","","","","","","","","","","",""
"","","","","","html-button-response","9","168254","0.0-8.0-1.0","4bangbs55f","61","1469","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","10","170065","0.0-9.0-0.0","4bangbs55f","61","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider all the way to the <br> left endpoint of the scale</p>

                                    </div>
                                </div>","-189","","0","true","1","true","","","","","","","","","","",""
"","","","","","html-button-response","11","171371","0.0-9.0-1.0","4bangbs55f","61","803","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","12","176632","0.0-10.0-0.0","4bangbs55f","61","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","2","","0","true","2","false","","","","","","","","","","",""
"","","","","","html-button-response","13","180321","0.0-10.0-1.0","4bangbs55f","61","3186","<p align='center'><b>Not quite!</b> The slider was not placed near the instructed located. Click on 'Continue' to try again. </p>","0","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","14","184532","0.0-10.1-0.1","4bangbs55f","61","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and right endpoint of the scale</p>

                                    </div>
                                </div>","109","","0","true","2","true","","","","","","","","","","",""
"","","","","","html-button-response","15","185838","0.0-10.1-1.1","4bangbs55f","61","804","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","16","186966","0.0-11.0-0.0","4bangbs55f","61","NaN","<div style=""width:500px;"">
                                    <p style=""font-size:25px;"">Please move the slider halfway between the center and left endpoint of the scale</p>

                                    </div>
                                </div>","-92","","0","true","3","true","","","","","","","","","","",""
"","","","","","html-button-response","17","188038","0.0-11.0-1.0","4bangbs55f","61","570","<p align='center'><b>Good job!</b> Click on 'Continue' to proceed.</p>","0","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","18","189671","0.0-12.0","4bangbs55f","61","1633","<p>Great job! You've completed the practice trials. Now you will begin the main task.</p>","0","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","19","193388","0.0-13.0","4bangbs55f","61","3715","<p>In this block of trials, you will be asked to rate how much you associate each map with:</p > <p style = 'font-size:150%; font-weight: bold'>fearful</p><br></br>","0","","","","","","","","","","","","","","","",""
"","","","","","html-slider-response","20","197899","0.0-14.0","4bangbs55f","61","NaN","<div style=""width:500px;"">
                            <p style=""font-size:50px; font-weight:bold;""
                            >fearful</p>
                            <div style=""width:240px; margin: auto;"">
                                <img src=""images/map07_Oranges_scaleRev_orientMir_270.png"" style= ""width:200px""alt=""img"">
                            </div>
                        </div>","58","","0","","","","images/map07_Oranges_scaleRev_orientMir_270.png","fearful","1","07","07","Oranges","orientMir","scaleRev","270","",""
